scenario_id,radius_km,client_tw_hours,client_tw_start,client_tw_end,depot_tw_start,depot_tw_end,service_time_sec,pharmacies_count,vehicles_used,total_distance_km,total_time_sec,execution_time_sec,status,timestamp
75_02_02,75,2,25200,32400,18000,68400,120,592,35,3709.5525000000007,307873,37.35364603996277,OK,2025-09-16T10:41:56.202155
75_02_03,75,2,25200,32400,18000,68400,180,592,41,4085.507000000001,358227,36.763761043548584,OK,2025-09-16T10:42:33.311993
75_02_04,75,2,25200,32400,18000,68400,240,592,44,4147.377900000002,390957,41.488675117492676,OK,2025-09-16T10:43:15.144545
75_02_05,75,2,25200,32400,18000,68400,300,592,50,4485.483299999996,441270,59.41451120376587,OK,2025-09-16T10:44:14.926877
75_02_06,75,2,25200,32400,18000,68400,360,592,55,4852.045900000002,487319,76.86442494392395,OK,2025-09-16T10:45:32.180546
75_02_07,75,2,25200,32400,18000,68400,420,592,59,4881.064400000003,520179,77.08933091163635,OK,2025-09-16T10:46:49.667727
75_02_08,75,2,25200,32400,18000,68400,480,592,63,5063.289500000001,557150,97.25368094444275,OK,2025-09-16T10:48:27.362761
75_02_09,75,2,25200,32400,18000,68400,540,592,67,5216.311400000001,595369,98.73544812202454,OK,2025-09-16T10:50:06.546078
75_02_10,75,2,25200,32400,18000,68400,600,592,71,5408.106900000004,632968,118.08711504936218,OK,2025-09-16T10:52:05.090885
75_03_01,75,3,25200,36000,18000,68400,60,592,22,3227.252299999999,254938,37.72663402557373,OK,2025-09-16T10:52:43.084837
75_03_02,75,3,25200,36000,18000,68400,120,592,25,3468.8548999999953,297322,37.05529308319092,OK,2025-09-16T10:53:20.432284
75_03_03,75,3,25200,36000,18000,68400,180,592,28,3321.7102000000014,326461,36.60510993003845,OK,2025-09-16T10:53:57.337339
75_03_04,75,3,25200,36000,18000,68400,240,592,31,3688.7408999999984,372879,37.07762408256531,OK,2025-09-16T10:54:34.711233
75_03_05,75,3,25200,36000,18000,68400,300,592,34,3812.716799999997,415549,37.47188401222229,OK,2025-09-16T10:55:12.518405
75_03_06,75,3,25200,36000,18000,68400,360,592,37,3971.237599999999,452903,43.15863609313965,OK,2025-09-16T10:55:56.021202
75_03_07,75,3,25200,36000,18000,68400,420,592,40,3987.6517000000013,487053,37.89332032203674,OK,2025-09-16T10:56:34.279584
75_03_08,75,3,25200,36000,18000,68400,480,592,43,4187.378700000001,527701,39.35504698753357,OK,2025-09-16T10:57:14.018394
75_03_09,75,3,25200,36000,18000,68400,540,592,47,4388.9187999999995,568327,37.48883891105652,OK,2025-09-16T10:57:51.874040
75_03_10,75,3,25200,36000,18000,68400,600,592,49,4588.533399999999,608970,37.34887504577637,OK,2025-09-16T10:58:29.616077
75_04_01,75,4,25200,39600,18000,68400,60,592,17,3007.8375999999953,246375,37.20835518836975,OK,2025-09-16T10:59:07.103352
75_04_02,75,4,25200,39600,18000,68400,120,592,19,3233.3238999999976,290923,37.726813316345215,OK,2025-09-16T10:59:45.108005
75_04_03,75,4,25200,39600,18000,68400,180,592,21,3294.028600000002,327176,36.75423002243042,OK,2025-09-16T11:00:22.135336
75_04_04,75,4,25200,39600,18000,68400,240,592,24,3310.058499999998,360501,38.08397817611694,OK,2025-09-16T11:01:00.511237
75_04_05,75,4,25200,39600,18000,68400,300,592,26,3365.1996999999983,397741,43.51385807991028,OK,2025-09-16T11:01:44.327274
75_04_06,75,4,25200,39600,18000,68400,360,592,29,3615.9187999999986,444399,37.19950580596924,OK,2025-09-16T11:02:21.841150
75_04_07,75,4,25200,39600,18000,68400,420,592,31,3680.624000000002,476349,36.90143799781799,OK,2025-09-16T11:02:59.054548
75_04_08,75,4,25200,39600,18000,68400,480,592,33,3847.5862000000047,515177,36.81910991668701,OK,2025-09-16T11:03:36.193209
75_04_09,75,4,25200,39600,18000,68400,540,592,35,3731.6089,545541,36.85087013244629,OK,2025-09-16T11:04:13.367785
75_05_01,75,5,25200,43200,18000,68400,60,592,13,2807.7690000000002,236321,36.16077995300293,OK,2025-09-16T11:05:01.696571
75_05_02,75,5,25200,43200,18000,68400,120,592,15,2814.5699000000022,270593,37.11088800430298,OK,2025-09-16T11:05:39.061670
75_05_03,75,5,25200,43200,18000,68400,180,592,17,2973.2548,314405,37.675140142440796,OK,2025-09-16T11:06:16.993242
75_05_04,75,5,25200,43200,18000,68400,240,592,19,2987.8089999999975,347550,36.532073974609375,OK,2025-09-16T11:06:53.785917
75_05_05,75,5,25200,43200,18000,68400,300,592,21,3174.006799999998,390176,36.856411933898926,OK,2025-09-16T11:07:30.917254
75_05_06,75,5,25200,43200,18000,68400,360,592,23,3246.420999999999,427320,36.56402587890625,OK,2025-09-16T11:08:07.775352
75_05_07,75,5,25200,43200,18000,68400,420,592,25,3361.6348999999987,465099,36.61413502693176,OK,2025-09-16T11:08:44.681070
75_05_08,75,5,25200,43200,18000,68400,480,592,27,3425.1830999999966,503389,37.06921887397766,OK,2025-09-16T11:09:22.054437
75_05_09,75,5,25200,43200,18000,68400,540,592,29,3410.268399999998,534254,41.32243299484253,OK,2025-09-16T11:10:03.667518
75_05_10,75,5,25200,43200,18000,68400,600,592,31,3653.5407999999993,575852,37.26756191253662,OK,2025-09-16T11:10:41.246592
75_06_01,75,6,25200,46800,18000,68400,60,592,11,2955.760300000002,242045,37.39767503738403,OK,2025-09-16T11:11:18.892415
75_06_02,75,6,25200,46800,18000,68400,120,592,13,2889.138300000001,272760,36.32920503616333,OK,2025-09-16T11:11:55.464583
75_06_03,75,6,25200,46800,18000,68400,180,592,15,3028.799799999998,316562,37.78745985031128,OK,2025-09-16T11:12:33.499132
75_06_04,75,6,25200,46800,18000,68400,240,592,16,3042.659499999997,349041,42.21017289161682,OK,2025-09-16T11:13:15.963931
75_06_05,75,6,25200,46800,18000,68400,300,592,18,3017.6609000000008,386213,37.238276720047,OK,2025-09-16T11:13:53.463908
75_06_06,75,6,25200,46800,18000,68400,360,592,19,3080.6861999999974,419669,36.87809109687805,OK,2025-09-16T11:14:30.605713
75_06_08,75,6,25200,46800,18000,68400,480,592,23,3405.7054999999955,503255,37.182502031326294,OK,2025-09-16T11:15:19.862441
75_06_09,75,6,25200,46800,18000,68400,540,592,24,3289.620599999999,532526,36.97307586669922,OK,2025-09-16T11:15:57.116203
75_06_10,75,6,25200,46800,18000,68400,600,592,26,3326.9917999999957,566778,36.852684020996094,OK,2025-09-16T11:16:34.271018
75_07_01,75,7,25200,50400,18000,68400,60,592,10,2676.2518999999998,229793,37.14765906333923,OK,2025-09-16T11:17:11.644097
75_07_02,75,7,25200,50400,18000,68400,120,592,11,2916.8024,276226,37.74728989601135,OK,2025-09-16T11:17:49.641725
75_07_03,75,7,25200,50400,18000,68400,180,592,12,2772.9418,304261,37.150662899017334,OK,2025-09-16T11:18:27.058518
75_07_04,75,7,25200,50400,18000,68400,240,592,14,2951.9840999999988,347258,37.35224390029907,OK,2025-09-16T11:19:04.659286
75_07_05,75,7,25200,50400,18000,68400,300,592,15,2930.3543999999983,380002,37.35171699523926,OK,2025-09-16T11:19:42.269144
75_07_06,75,7,25200,50400,18000,68400,360,592,16,2957.1288999999965,416322,37.49872398376465,OK,2025-09-16T11:20:20.011578
75_07_07,75,7,25200,50400,18000,68400,420,592,18,3106.504099999997,455569,36.64006304740906,OK,2025-09-16T11:20:56.915904
75_07_08,75,7,25200,50400,18000,68400,480,592,19,3200.7694999999953,495609,37.1107919216156,OK,2025-09-16T11:21:34.313263
75_07_09,75,7,25200,50400,18000,68400,540,592,21,3380.4285999999993,536053,40.335846185684204,OK,2025-09-16T11:22:14.929929
75_07_10,75,7,25200,50400,18000,68400,600,592,22,3189.2877999999955,561646,37.42645502090454,OK,2025-09-16T11:22:52.637950
75_08_01,75,8,25200,54000,18000,68400,60,592,8,2741.3672000000006,233605,36.9254310131073,OK,2025-09-16T11:23:29.802014
75_08_02,75,8,25200,54000,18000,68400,120,592,10,2910.105800000003,274507,39.09306716918945,OK,2025-09-16T11:24:09.138493
75_08_03,75,8,25200,54000,18000,68400,180,592,11,2821.246599999999,307865,37.65924000740051,OK,2025-09-16T11:24:47.042944
75_08_04,75,8,25200,54000,18000,68400,240,592,12,2835.9967000000006,342922,36.83970594406128,OK,2025-09-16T11:25:24.130758
75_08_05,75,8,25200,54000,18000,68400,300,592,13,2978.6312999999964,382567,37.13087582588196,OK,2025-09-16T11:26:01.517986
75_08_06,75,8,25200,54000,18000,68400,360,592,15,3017.208399999997,419787,36.965834856033325,OK,2025-09-16T11:26:38.733916
75_08_07,75,8,25200,54000,18000,68400,420,592,16,2966.6537999999987,454130,36.76605486869812,OK,2025-09-16T11:27:15.756436
75_08_08,75,8,25200,54000,18000,68400,480,592,17,2889.1605999999992,482508,36.51674699783325,OK,2025-09-16T11:27:52.529548
75_08_09,75,8,25200,54000,18000,68400,540,592,18,3122.2826999999993,524498,37.70884704589844,OK,2025-09-16T11:28:30.491907
75_08_10,75,8,25200,54000,18000,68400,600,592,20,3127.2386,559906,38.249516010284424,OK,2025-09-16T11:29:09.001153
75_09_01,75,9,25200,57600,18000,68400,60,592,8,2650.854499999998,228964,36.87934684753418,OK,2025-09-16T11:29:46.112118
75_09_02,75,9,25200,57600,18000,68400,120,592,9,2749.2089,267238,37.689626693725586,OK,2025-09-16T11:30:24.035953
75_09_03,75,9,25200,57600,18000,68400,180,592,10,2725.234299999998,301995,36.981903076171875,OK,2025-09-16T11:31:01.251047
75_09_04,75,9,25200,57600,18000,68400,240,592,11,2841.307800000001,341128,36.891441822052,OK,2025-09-16T11:31:38.393558
75_09_05,75,9,25200,57600,18000,68400,300,592,12,2798.0062,375064,36.89264178276062,OK,2025-09-16T11:32:15.536280
75_09_06,75,9,25200,57600,18000,68400,360,592,13,2964.228099999998,415500,36.783297061920166,OK,2025-09-16T11:32:52.565452
75_09_07,75,9,25200,57600,18000,68400,420,592,14,2993.790499999995,452380,37.46277379989624,OK,2025-09-16T11:33:30.287557
75_09_08,75,9,25200,57600,18000,68400,480,592,15,2858.9668999999976,482488,40.39903473854065,OK,2025-09-16T11:34:10.948924
75_09_09,75,9,25200,57600,18000,68400,540,592,16,2925.6133000000004,518360,37.18642783164978,OK,2025-09-16T11:34:48.390537
75_09_10,75,9,25200,57600,18000,68400,600,592,17,3127.040399999995,562536,37.03398108482361,OK,2025-09-16T11:35:25.679682
75_10_01,75,10,25200,61200,18000,68400,60,592,7,2702.9825000000005,231121,37.310271978378296,OK,2025-09-16T11:36:03.213595
75_10_02,75,10,25200,61200,18000,68400,120,592,8,2653.910799999999,264653,37.21469497680664,OK,2025-09-16T11:36:40.649116
75_10_03,75,10,25200,61200,18000,68400,180,592,9,2719.958599999998,303239,37.05722188949585,OK,2025-09-16T11:37:17.940350
75_10_04,75,10,25200,61200,18000,68400,240,592,10,2984.7097000000017,348520,36.859811782836914,OK,2025-09-16T11:37:55.036664
75_10_05,75,10,25200,61200,18000,68400,300,592,11,2814.228299999998,376297,42.54973292350769,OK,2025-09-16T11:38:37.831146
75_10_06,75,10,25200,61200,18000,68400,360,592,12,2791.6805,409489,40.36527180671692,OK,2025-09-16T11:39:18.433775
75_10_07,75,10,25200,61200,18000,68400,420,592,13,2887.9102999999986,450543,37.459632873535156,OK,2025-09-16T11:39:56.148286
75_10_08,75,10,25200,61200,18000,68400,480,592,14,2821.463600000001,481895,38.38763380050659,OK,2025-09-16T11:40:34.800981
75_10_09,75,10,25200,61200,18000,68400,540,592,15,3069.2361999999994,528366,40.3027708530426,OK,2025-09-16T11:41:15.372119
75_10_10,75,10,25200,61200,18000,68400,600,592,16,3259.449200000001,568125,40.160820960998535,OK,2025-09-16T11:41:55.788163
75_04_10,75,4,25200,39600,18000,68400,600,592,37,3870.626799999999,580300,38.3482768535614,OK,2025-09-16T12:01:52.269406
75_06_07,75,6,25200,46800,18000,68400,420,592,21,3284.7761999999993,462953,39.277374029159546,OK,2025-09-16T12:02:31.827115
